Gene_ID,Transcript_ID,Gene_Symbol,Description,MCF10A_1_FPKM,MCF10A_2_FPKM,MCF10A_3_FPKM,MCF10A_4_FPKM,MDA_MB.231_1_FPKM,MDA_MB.231_2_FPKM,MDA_MB.231_3_FPKM,MDA_MB.231_4_FPKM,MDA_MB.231.MCF10A.fc,MDA_MB.231.MCF10A.baseMean,MDA_MB.231.MCF10A.lfcSE,MDA_MB.231.MCF10A.stat,MDA_MB.231.MCF10A.raw.pval,MDA_MB.231.MCF10A.bh.pval,MCF10A.mean,MDA_MB.231.mean,N_MCF10A_1,N_MCF10A_2,N_MCF10A_3,N_MCF10A_4,N_MDA_MB.231_1,N_MDA_MB.231_2,N_MDA_MB.231_3,N_MDA_MB.231_4,MCF10A_1_Read_Count,MCF10A_2_Read_Count,MCF10A_3_Read_Count,MCF10A_4_Read_Count,MDA_MB.231_1_Read_Count,MDA_MB.231_2_Read_Count,MDA_MB.231_3_Read_Count,MDA_MB.231_4_Read_Count,sd_mcf10a,zscore,abs_zscore
4053,NM_000428,LTBP2,latent transforming growth factor beta binding protein 2,154.044464,153.722733,148.921432,151.947601,1.917586,0.379925,2.212086,0.330461,-145.0884492,9503.863288,0.578025061,-12.4229715,1.96E-35,9.36E-34,14.2043858,7.024053501,13.25028647,13.39832939,13.21565493,13.38123024,9.86646175,9.52024955,9.91626217,9.49945294,14691,23727,18341,18378,178,34,270,47,0.09189661,-78.13489854,78.13489854
9267,"NM_001292018,NM_001292019,NM_004762,NM_017456",CYTH1,cytohesin 1,47.435965,40.976568,46.478405,42.796809,10.656422,8.765874,11.805677,9.504734,-5.117037639,1317.297466,0.132074671,-17.83316086,3.91E-71,6.90E-69,11.10600149,8.749711486,10.67917795,10.72341459,10.66015399,10.71724915,9.36394285,9.20832543,9.44198953,9.26841232,1792,2635,2266,2061,391,304,574,536,0.030369915,-77.5863211,77.5863211
5218,"NM_001287135,NM_001287136,NM_001287137,NM_012395",CDK14,cyclin dependent kinase 14,38.873905,35.19326,37.860757,30.934483,1.317772,2.231185,1.675605,2.934067,-20.31089795,1386.497493,0.235949116,-18.41152108,1.06E-75,2.19E-73,11.36818718,7.01769985,10.72274781,10.76603616,10.69715917,10.63171829,8.08521339,8.32614752,8.1899777,8.48105703,2224,3258,2797,2244,74,117,123,248,0.056186351,-77.429612,77.429612
3985,"NM_001031801,NM_005569,NM_016733",LIMK2,LIM domain kinase 2,19.321795,18.381856,18.631409,17.384303,2.718557,4.486412,2.193557,4.874422,-6.294305063,554.7955688,0.260022352,-10.20699598,1.84E-24,4.87E-23,9.903274726,7.247872476,9.46967349,9.46862521,9.40335883,9.41680516,7.76645969,8.06550382,7.62149722,8.13127136,817,1145,983,854,103,157,107,278,0.034544193,-76.86971486,76.86971486
6790,"NM_001323303,NM_001323304,NM_001323305,NM_003600,NM_198433,NM_198434,NM_198435,NM_198436,NM_198437",AURKA,aurora kinase A,9.7124,9.018834,11.121462,8.134315,39.282801,111.62813,43.575754,114.714016,6.547791762,1311.431926,0.366844719,7.390070783,1.47E-13,1.72E-12,8.440808981,11.15189074,9.06755978,9.10139478,9.11889841,9.039134,10.07625999,11.02582441,10.15813787,11.02671988,281,415,391,298,1040,2747,1501,4429,0.035512474,76.34167454,76.34167454
654433,"NR_015377,NR_047570",PAX8-AS1,PAX8 antisense RNA 1,0.137329,0.173285,0.102798,0.150259,9.424848,10.563512,9.021086,12.117819,63.10297563,152.9255875,0.374868032,15.95130987,2.79E-57,2.92E-55,2.23294797,8.234339594,4.73104358,4.82914437,4.64978023,4.79737334,7.39748889,7.42894874,7.3383752,7.59055797,3,8,3,5,248,249,307,469,0.07936821,75.61455167,75.61455167
4330,NM_002430,MN1,"MN1 proto-oncogene, transcriptional regulator",15.193891,11.073136,14.58707,10.58427,0.035317,0.0378,0.054199,0.047396,-324.1080509,698.8533356,0.373988413,-22.30104134,3.61E-110,2.03E-107,10.44449991,2.071810613,9.64876925,9.46658526,9.60726447,9.41403303,5.95035215,5.95637001,5.9679122,5.93014605,1280,1510,1587,1131,3,3,6,6,0.11176818,-74.91120735,74.91120735
132789,"NM_001270880,NM_001270881,NM_138335,NR_073094,NR_073095",GNPDA2,glucosamine-6-phosphate deaminase 2,17.893457,13.793942,15.744802,12.776545,6.149227,9.530081,5.354904,7.601755,-2.361498665,335.319324,0.171270044,-7.238292774,4.54E-13,5.07E-12,8.879212327,7.642121955,8.63944703,8.65214785,8.64649427,8.61449855,7.84369387,8.10410874,7.74283264,7.97355862,390,555,507,419,154,210,177,287,0.016599598,-74.5253202,74.5253202
23081,"NM_001146695,NM_001146696,NM_001304339,NM_001304340,NM_001304341,NM_015061,NR_130707",KDM4C,lysine demethylase 4C,6.053385,6.213806,7.45168,6.72964,1.652426,1.254712,1.690077,2.473688,-4.158730923,231.43539,0.156660519,-13.12483427,2.37E-39,1.34E-37,8.545305925,6.480303263,8.12797684,8.15942051,8.19301889,8.17678633,7.06754123,6.808026,7.07353622,7.04423898,297,431,411,346,84,55,112,128,0.027832023,-74.19520631,74.19520631
2934,"NM_000177,NM_001127662,NM_001127663,NM_001127664,NM_001127665,NM_001127666,NM_001127667,NM_001258029,NM_001258030,NM_198252",GSN,gelsolin,220.297017,178.03946,210.352484,170.56415,28.3941,8.67389,26.47286,7.287932,-12.74211861,4051.610775,0.444984426,-8.250925327,1.57E-16,2.40E-15,12.8752601,9.204008564,12.33368285,12.26151325,12.28434692,12.21424946,10.47790477,9.76455618,10.42654219,9.70141242,6594,8610,8098,6462,816,236,1000,332,0.049645171,-73.94982156,73.94982156
51523,"NM_001317199,NM_001317200,NM_001317201,NM_001317202,NM_001317203,NM_001317204,NM_001317205,NM_001317206,NM_001317207,NM_001317208,NM_001317209,NM_001317210,NM_001317211,NM_016463",CXXC5,CXXC finger protein 5,38.268231,33.084056,38.167278,30.453789,13.505966,6.115694,14.36894,5.670744,-3.978261179,817.2717381,0.329654486,-6.043109004,1.51E-09,1.12E-08,10.35106068,8.359457398,9.97760381,10.00487624,9.99474079,9.94322182,9.06058798,8.49593559,9.08672367,8.43771471,1077,1556,1415,1147,389,172,530,254,0.027045921,-73.63784389,73.63784389
136,NM_000676,ADORA2B,adenosine A2b receptor,1.510554,1.550747,1.365496,1.571395,35.926682,44.21246,32.368736,41.468647,21.5524762,468.4162181,0.188291634,23.52617385,2.20E-122,1.70E-119,5.374509134,9.806304218,6.71136648,6.78124948,6.66368412,6.79143436,9.08295872,9.25702332,8.97956797,9.19681052,32,53,38,42,732,847,868,1284,0.060424592,73.34422835,73.34422835
79921,"NM_001006935,NM_001006937,NM_001300901,NM_001305840,NM_001305841,NM_001305842,NM_024863",TCEAL4,transcription elongation factor A like 4,109.629458,94.002785,105.627042,95.431197,74.319202,45.617118,69.031646,45.795243,-2.05809518,1449.954681,0.212108179,-4.909333091,9.14E-07,4.45E-06,10.93036405,9.88937371,10.7281583,10.70993139,10.74485748,10.72428732,10.3151137,9.90057258,10.25228568,9.90670908,1616,2223,2124,1778,1046,604,1278,982,0.014361764,-72.48345756,72.48345756
51596,"NM_001014433,NM_001014837,NM_001014838,NM_001014840,NM_015921",CUTA,cutA divalent cation tolerance homolog,69.963849,66.440785,72.306235,64.576545,131.028094,136.798293,134.833874,133.613135,1.635965446,1265.201206,0.065530461,10.83682708,2.30E-27,7.24E-26,9.906921208,10.61689986,10.06338809,10.07200825,10.0493681,10.05527107,10.45097569,10.49505138,10.48191212,10.48724665,797,1131,1011,872,1309,1338,1786,2137,0.00985016,72.07787679,72.07787679
38,NM_000019,ACAT1,acetyl-CoA acetyltransferase 1,20.529577,18.309011,20.610126,18.836023,54.85788,60.640381,55.068714,57.430569,2.487437674,1053.343322,0.07506294,17.51410717,1.12E-68,1.79E-66,9.238200734,10.55341047,9.51988288,9.54003953,9.52320014,9.55979467,10.28759871,10.34822021,10.29055515,10.30210436,489,705,634,569,1265,1315,1672,2014,0.01831037,71.82867998,71.82867998
144132,"NM_144666,NM_173589",DNHD1,dynein heavy chain domain 1,0.041817,0.043504,0.036466,0.037327,0.475937,0.515756,0.628174,0.610116,11.08543175,53.06637566,0.305263207,11.36918233,5.95E-30,2.13E-28,3.131613322,6.60538479,4.41550358,4.46853174,4.35063136,4.41912887,5.91216001,5.94754572,6.06640805,6.02521775,7,12,8,8,77,78,120,136,0.04836199,71.82854624,71.82854624
157773,NM_001007090,C8orf48,chromosome 8 open reading frame 48,0.060814,0.036824,0.047091,0.095901,1.055784,2.295542,0.845819,1.718775,20.98162366,13.98583769,0.784961204,5.593976362,2.22E-08,1.39E-07,0.377671503,4.737277481,2.78933945,2.71920432,2.73576026,2.85653366,3.71829414,4.2458549,3.58737625,4.03750522,1,1,1,2,17,34,18,41,0.06193033,70.39532971,70.39532971
10135,NM_005746,NAMPT,nicotinamide phosphoribosyltransferase,18.533983,17.019016,19.596128,18.830385,215.106873,121.210007,228.986481,128.504333,8.043409279,5544.1485,0.258766146,11.62365009,3.12E-31,1.18E-29,10.25986579,13.26769275,10.96373106,11.00087933,11.0008213,11.06668939,12.98214969,12.39542709,13.04386351,12.45328735,947,1407,1293,1220,10644,5642,14917,9670,0.042842415,70.20675569,70.20675569
55917,NM_018704,CTTNBP2NL,CTTNBP2 N-terminal like,15.067145,13.617705,15.042572,13.42342,7.127044,6.591935,8.038091,5.916862,-2.409171602,861.9795607,0.133363499,-9.511876673,1.87E-21,4.16E-20,10.25041051,8.982607149,9.99661695,10.03342643,9.99530013,10.01615586,9.30259742,9.21674154,9.3965029,9.13605054,992,1450,1278,1120,455,396,675,574,0.018086113,-70.09816788,70.09816788
633,NM_001711,BGN,biglycan,102.911194,113.39344,101.385506,105.56488,0.288507,0.073196,0.332345,0.099218,-603.3339451,1888.916431,0.346572275,-26.65190959,1.70E-156,2.63E-153,11.88093114,2.65782844,10.82651449,11.08147402,10.81186077,10.99981602,7.10972577,7.01833752,7.11089048,6.99693186,2814,5017,3580,3660,8,2,12,4,0.132268358,-69.73022738,69.73022738
27122,"NM_001018057,NM_001330220,NM_013253,NM_015881",DKK3,dickkopf WNT signaling pathway inhibitor 3,8.452579,8.512991,8.722545,8.423186,0.511774,0.170974,0.469843,0.149859,-28.41181104,168.3142054,0.336843568,-14.33430634,1.34E-46,9.32E-45,8.344278756,3.540061333,7.52437774,7.67910295,7.62898946,7.66034163,5.44051706,5.06176029,5.37605562,4.97347058,243,398,348,308,16,5,19,7,0.0690507,-69.57521712,69.57521712
80270,"NM_001142777,NM_001142778,NM_025193",HSD3B7,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",6.28153,5.568423,6.174413,5.461558,15.820726,17.499804,15.412959,15.67015,2.33707384,309.2295808,0.109916368,11.14213782,7.82E-29,2.60E-27,7.532910365,8.759099237,7.82819039,7.82147014,7.7924697,7.83101996,8.51541391,8.58966588,8.48898847,8.49141829,155,216,191,172,370,391,473,564,0.017671736,69.38700705,69.38700705
6443,NM_000232,SGCB,"sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)",43.682964,38.320717,44.942204,39.630444,19.74852,24.746054,19.561115,24.648788,-2.196540271,1871.569652,0.111105161,-10.21764374,1.65E-24,4.38E-23,11.32882533,10.19336662,11.09551795,11.10582636,11.12203256,11.13219474,10.36700007,10.51893415,10.35904614,10.51832943,2084,2959,2769,2398,913,1076,1191,1733,0.016369884,-69.36266241,69.36266241
115950,NM_138783,ZNF653,zinc finger protein 653,1.64489,1.492724,1.681074,1.431934,3.549555,3.535774,2.601056,3.606775,1.790757583,71.73629591,0.199869826,4.205587554,2.60E-05,9.71E-05,5.681133249,6.526128798,5.89066797,5.91205489,5.89902455,5.88372899,6.40332413,6.37695405,6.156785,6.39463583,42,61,55,46,86,81,83,133,0.012184289,69.35124053,69.35124053
55002,"NM_001349741,NM_001349742,NM_001349743,NM_001349744,NM_001349745,NM_001349746,NM_017905,NR_146221,NR_146222",TMCO3,transmembrane and coiled-coil domains 3,45.021192,50.235687,44.988247,37.893947,19.112453,20.416635,21.686372,19.867764,-2.685726471,1296.589868,0.147695279,-9.650358425,4.90E-22,1.13E-20,10.88375103,9.458876595,10.61767145,10.64225458,10.61932479,10.59190149,9.87700853,9.66699955,9.89803411,9.65251668,1562,2252,2019,1678,685,507,927,802,0.020583976,-69.2225065,69.2225065
55205,"NM_001318726,NM_001318727,NM_001318728,NM_018181",ZNF532,zinc finger protein 532,7.859477,7.281506,7.864132,6.622865,4.803232,3.682561,5.130922,3.589722,-1.966466414,529.7313202,0.1675211,-5.823777102,5.75E-09,3.92E-08,9.455810548,8.480699008,9.27357183,9.2617953,9.27559381,9.24489545,8.79464836,8.56058393,8.84684651,8.54155948,587,813,759,628,348,251,489,395,0.014093447,-69.189003,69.189003
10536,NM_014262,P3H3,prolyl 3-hydroxylase 3,6.429038,5.54446,5.470477,4.916304,0.135926,0.176296,0.102731,0.111731,-49.9841113,110.2822531,0.377788557,-14.93797936,1.87E-50,1.54E-48,7.755546352,2.158931834,7.05201483,7.05072079,6.89785486,6.92407631,4.54047515,4.60570417,4.44263688,4.42950646,192,268,211,186,4,5,4,5,0.08176675,-68.44609221,68.44609221
7942,"NM_001167827,NM_001271943,NM_001271944,NM_001271945,NM_007162",TFEB,transcription factor EB,9.537238,7.642278,9.195892,8.535952,3.962964,2.858713,3.684982,2.215554,-3.12762636,191.810428,0.214408822,-7.672576882,1.69E-14,2.17E-13,8.18167978,6.543259328,7.862843,7.83166799,7.87037784,7.88927009,7.11323933,6.86023054,7.05913605,6.68508534,240,325,312,273,101,69,124,86,0.023979883,-68.32478822,68.32478822
55727,"NM_001002860,NM_001289133,NM_018167",BTBD7,BTB domain containing 7,10.690814,10.453809,10.409202,9.322385,9.573194,10.652059,11.615908,9.186163,-1.434036863,970.1084702,0.07499515,-6.934876593,4.07E-12,4.09E-11,10.15917867,9.638012389,10.05183513,10.06636407,10.04880978,10.05704822,9.70940438,9.74336392,9.79426008,9.74719895,941,1343,1210,1046,653,662,954,1072,0.007693229,-67.74350621,67.74350621
7153,NM_001067,TOP2A,topoisomerase (DNA) II alpha,28.764549,23.348127,29.224733,23.723568,69.14444,172.749207,70.412537,175.781525,3.961505736,5396.045282,0.341656575,5.812997712,6.14E-09,4.17E-08,11.08693129,13.07295191,11.5407135,11.49095104,11.55324402,11.49959731,12.20034291,13.02230899,12.2156097,13.04255429,1845,2424,2421,1930,4297,10098,5761,16611,0.030491803,65.13293587,65.13293587
57165,NM_020435,GJC2,gap junction protein gamma 2,6.175153,6.406413,6.25345,5.631998,0.221862,0.07862,0.222379,0.175475,-38.51935307,108.3955681,0.345625679,-15.24050986,1.90E-52,1.66E-50,7.723745922,2.433943702,6.90564637,7.08768281,6.92442025,6.95309934,4.66696524,4.45488385,4.6396231,4.53223017,164,276,215,190,6,2,8,7,0.082326268,-64.25412397,64.25412397
79794,NM_024738,C12orf49,chromosome 12 open reading frame 49,9.638969,8.22456,9.356874,8.275782,16.767599,14.108946,17.6378,14.960783,1.532904664,856.6075568,0.119816508,5.143431262,2.70E-07,1.43E-06,9.401938986,10.01780844,9.54710446,9.53332739,9.52373949,9.53461286,9.95437598,9.7767263,9.99772244,9.8301912,568,784,712,618,956,757,1324,1298,0.009589838,64.22104669,64.22104669
9902,NM_006039,MRC2,mannose receptor C type 2,79.326576,60.028515,76.941177,58.833862,2.984698,1.085384,3.25962,1.326213,-36.5440354,3040.824342,0.367244186,-14.13654522,2.26E-45,1.53E-43,12.53129514,7.339875786,11.86488127,11.72492971,11.83424275,11.69972386,9.11251493,8.67709079,9.15624251,8.73529509,5300,6491,6638,4985,194,67,278,131,0.080871367,-64.19354048,64.19354048
59349,"NM_001303051,NM_001303109,NM_021633",KLHL12,kelch like family member 12,18.193185,15.152482,18.61266,15.637166,8.427168,9.645569,10.052998,10.067512,-2.059767213,596.30907,0.089150933,-11.69344243,1.38E-31,5.30E-30,9.649805839,8.604783529,9.44701678,9.43881081,9.47246081,9.43652372,8.77377653,8.85159291,8.85565328,8.87093308,663,922,880,724,308,331,451,547,0.016466807,-63.46235404,63.46235404
3321,"NM_001007237,NM_001542",IGSF3,immunoglobulin superfamily member 3,15.762716,13.339392,16.250273,12.109427,0.954237,0.67865,0.868868,0.64809,-21.02747534,782.0355815,0.167587256,-26.22039312,1.56E-151,1.92E-148,10.54373083,6.156802924,9.90857328,9.87773276,9.9400319,9.77870017,7.57454144,7.39089059,7.51866854,7.35553434,1273,1732,1694,1235,75,51,90,78,0.069835742,-62.81780298,62.81780298
1793,"NM_001290223,NM_001380",DOCK1,dedicator of cytokinesis 1,30.837538,27.39643,29.860481,26.369355,13.561412,12.410165,12.607683,12.221719,-2.624128525,1951.18869,0.080164437,-17.36229221,1.59E-67,2.49E-65,11.46405813,10.07324771,11.21216832,11.23462543,11.18479316,11.19302552,10.45077249,10.35579765,10.39286981,10.34666102,2351,3382,2944,2544,1005,865,1230,1378,0.022176841,-62.71454149,62.71454149
29965,"NM_001199054,NM_001199055,NM_001199056,NM_013399",CDIP1,cell death inducing p53 target 1,1.508213,1.212861,1.32163,1.26572,7.893612,9.408163,7.525426,9.150492,5.371459969,169.7998352,0.161005563,15.06354326,2.81E-51,2.38E-49,5.740019673,8.160644508,6.43779482,6.38185111,6.34808306,6.41167809,7.68655997,7.77242916,7.63890718,7.78445512,47,61,53,50,237,253,296,412,0.038659022,62.61474553,62.61474553
353500,NM_181809,BMP8A,bone morphogenetic protein 8a,0.01563,0.023371,0.018155,0.006163,0.30298,0.059343,0.348515,0.068535,8.178816354,7.940456517,0.890902166,3.403170612,0.000666087,0.001845594,0.757587073,3.826828348,2.28205037,2.37534542,2.3207921,2.26443341,3.29671221,2.54243434,3.3879008,2.564396,1,3,2,1,19,4,28,7,0.049133395,62.46751894,62.46751894
4035,NM_002332,LRP1,LDL receptor related protein 1,37.02013,35.837814,36.437778,33.799942,6.750386,0.564387,6.736886,0.596998,-11.2854846,4195.866807,0.738467094,-4.734667928,2.19E-06,1.00E-05,12.91225974,9.415949622,12.25790566,12.36783409,12.24300592,12.30465683,10.67985237,9.39141131,10.67754902,9.40065456,6145,9628,7811,7116,1086,86,1427,146,0.056173991,-62.24072874,62.24072874
6498,"NM_001145097,NM_001145098,NM_001248008,NM_005414",SKIL,SKI like proto-oncogene,25.726482,23.919711,25.759691,24.608439,4.590445,3.097046,5.487829,2.238143,-7.592318357,1469.526473,0.301516573,-9.699435303,3.03E-22,7.12E-21,11.34254288,8.418739426,10.80202847,10.87285809,10.80556156,10.89499846,9.2880175,9.00465439,9.41503211,8.7784494,2055,3103,2661,2499,358,227,563,249,0.047161703,-61.99528989,61.99528989
57546,"NM_001329928,NM_001329929,NM_001329930,NM_001329931,NM_001329932,NM_001329933,NM_001329934,NM_020786",PDP2,pyruvate dehyrogenase phosphatase catalytic subunit 2,2.655423,2.258265,2.67521,2.284695,4.760313,4.080847,4.708821,4.045551,1.531675927,325.1665836,0.12200093,5.041855691,4.61E-07,2.36E-06,8.004721865,8.620197534,8.15143204,8.12772347,8.14417177,8.14272364,8.56546895,8.42072629,8.56420556,8.41457035,215,293,275,235,368,302,484,483,0.0099511,61.85001083,61.85001083
9455,"NM_004839,NM_199330",HOMER2,homer scaffolding protein 2,0.831692,0.865841,0.977656,0.831906,4.835234,7.196328,5.764633,6.885131,5.735234427,87.81662072,0.232286529,10.84803527,2.04E-27,6.42E-26,4.700317313,7.225308167,5.38936107,5.47824186,5.47231945,5.4577516,6.55364692,6.87663683,6.7058571,6.84040377,19,32,29,24,103,144,161,222,0.040953531,61.65502233,61.65502233
4210,"NM_000243,NM_001198536",MEFV,"MEFV, pyrin innate immunity regulator",0.074894,0.076089,0.058383,0.079265,1.549727,0.35685,1.378025,0.204699,10.15578649,21.12744568,0.761885825,4.389411056,1.14E-05,4.53E-05,1.918855882,5.265799199,3.26113875,3.27976279,3.17746097,3.3023143,4.98272459,3.85537745,4.88656996,3.55410691,3,5,3,4,59,13,69,12,0.054472347,61.44298017,61.44298017
97,"NM_001107,NM_001302616,NM_001302617,NR_126393,NR_126394,NR_126395",ACYP1,acylphosphatase 1,2.561438,2.502454,2.546942,2.430272,5.966866,17.659679,6.510247,17.23957,3.386258381,63.9553508,0.396221542,4.441182198,8.95E-06,3.64E-05,4.867008877,6.625397052,5.31258967,5.35453448,5.31319163,5.36883309,5.77871114,6.51649057,5.81114309,6.57567073,23,35,30,28,48,114,66,195,0.028770218,61.11834736,61.11834736
3275,"NM_001242864,NM_001242865,NM_001242866,NM_001286676,NM_001286677,NM_001286678,NM_001535,NM_206962",PRMT2,protein arginine methyltransferase 2,29.708972,29.368358,34.160076,29.064702,20.871505,20.92589,18.476679,22.840058,-1.921339904,949.6291661,0.090525141,-10.40719474,2.30E-25,6.40E-24,10.28676973,9.344461946,10.10884348,10.0904973,10.12543706,10.09640199,9.57237329,9.55318558,9.47022224,9.60494883,1037,1426,1363,1130,574,545,665,937,0.015452636,-60.98039239,60.98039239
54814,"NM_001163377,NM_017659",QPCTL,glutaminyl-peptide cyclotransferase like,3.46472,3.185349,3.37719,3.042521,10.273596,9.625709,11.34322,8.465979,2.540605025,191.8745621,0.160887609,8.36094286,6.22E-17,9.93E-16,6.758944384,8.105620459,7.08822261,7.10718071,7.05381677,7.08425688,7.91255432,7.77122385,7.95828655,7.70049528,90,130,111,99,257,213,356,316,0.022095834,60.94705687,60.94705687
51320,NM_016626,MEX3C,mex-3 RNA binding family member C,21.323511,18.321323,20.823462,17.588713,10.172592,8.037654,10.818874,7.556361,-2.481675254,817.9923692,0.161851895,-8.101940003,5.41E-16,7.96E-15,10.18730578,8.876584955,9.95823425,9.94997635,9.93736549,9.90906208,9.26537559,9.05816271,9.31312236,9.01331892,985,1370,1242,1031,456,339,638,515,0.021516844,-60.91603652,60.91603652
79631,"NM_001040610,NM_001322844,NM_001322845,NM_024580,NR_136410",EFL1,elongation factor like GTPase 1,9.585691,8.454841,9.027546,8.386671,8.328939,7.0614,8.618946,7.496673,-1.320610951,422.2294903,0.107861773,-3.71962655,0.000199518,0.000625486,8.908286954,8.507771542,8.82136607,8.83609478,8.82365362,8.82439738,8.6415072,8.531107,8.66487868,8.52812213,395,564,511,438,332,282,450,453,0.006605058,-60.63768645,60.63768645
23432,"NM_001267609,NM_001267610,NM_001267611,NM_001267612,NM_001267613,NM_001267614,NM_001349632,NM_001349633,NM_001349634,NM_001349635,NM_153832",GPR161,G protein-coupled receptor 161,6.508924,6.085759,6.54066,5.3672,0.615978,0.949746,0.727988,1.036392,-8.533879899,412.7766286,0.175067125,-17.66866173,7.31E-70,1.25E-67,9.53015504,6.429315621,9.00163952,9.07450647,9.00689882,8.94935683,7.10429754,7.34193282,7.19395021,7.39649507,607,918,787,635,56,81,87,143,0.051328225,-60.41197498,60.41197498
79068,NM_001080432,FTO,"FTO, alpha-ketoglutarate dependent dioxygenase",21.855549,18.485027,21.416647,19.508236,10.297416,10.264071,10.903816,9.597691,-2.309990346,902.0174995,0.089469422,-13.50055465,1.55E-41,9.49E-40,10.29787251,9.090643982,10.07403728,10.05151305,10.05676755,10.09590342,9.37685011,9.34803804,9.4206077,9.29783698,1046,1432,1324,1184,478,448,666,677,0.020027988,-60.27707473,60.27707473
