ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore
ENSG00000007384	NaN		rhomboid 5 homolog 1	RHBDF1	64285	9.347056902	17.385454	580	13.893796	751	16.609781	716	12.635009	535	506.6269178	0.008302893	-1.79955004	0.290992158	0.003580689	-2.912917741	8.499880522	13.071115	423	6.513415	199	12.731471	542	6.580086	324	9.23428956	9.16250907	9.19493418	9.07464186	8.92453011	8.35257965	8.9009243	8.35835436	NM_022450	12.46488578	0.067965034	-12.46488578
ENSG00000007520	7.153150530220505	Q9UJK0	TSR3,acp transferase ribosome maturation factor	TSR3	115939	8.442376709	19.667465	264	20.150434	438	18.102636	314	21.484121	366	379.9180516	0.153091172	1.183180373	0.147306176	0.099478879	1.647385282	8.686405256	26.831425	349	30.821613	378	25.115067	431	27.947598	553	8.42213169	8.55970204	8.35632305	8.61005089	8.62079406	8.71295409	8.56615378	8.63025129	NM_001001410	2.069538758	0.117914461	2.069538758
ENSG00000007545	NaN		cramped chromatin regulator homolog 1	CRAMP1	57585	8.752414001	4.923454	422	3.466373	480	4.407083	487	2.900173	315	363.4264203	0.00150719	-1.459043971	0.157368137	5.33463E-4	-3.463365404	8.20746766	3.231259	268	3.083038	241	3.178958	347	2.955626	373	8.78761759	8.60366274	8.68925259	8.44984706	8.36649179	8.30323232	8.35204494	8.27044257	NM_020825	3.8068141	0.143150237	-3.8068141
ENSG00000007866	15.653959665177874	Q99594	TEA domain transcription factor 3	TEAD3	7005	9.563605026	17.547672	586	17.899269	967	17.611135	759	16.716003	707	730.797026	0.483090616	-1.0740307	0.120206287	0.391360095	-0.857153431	9.461233217	19.917597	644	17.576155	535	20.588951	876	18.060026	888	9.48573232	9.62377712	9.48884708	9.56034245	9.5321228	9.40004281	9.5593006	9.4243553	NM_003214	1.555522346	0.065811854	-1.555522346
ENSG00000008056	NaN		synapsin I	SYN1	6853	4.850764957	0.185735	7	1.149211	67	0.296984	14	0.710651	33	18.54126245	0.017961505	-3.579927777	0.699126306	0.008494462	-2.631756904	3.040404016	0.351805	13	0.172545	6	0.149914	7	0.111564	6	3.62157436	4.85755987	3.82162581	4.4737308	3.8985636	3.55698999	3.48932695	3.37523093	NM_006950,NM_133499	3.159592177	0.572972979	-3.159592177
ENSG00000008128	70.65842442592688	Q9UQ88,Q9UQ88-8	cyclin dependent kinase 11A	CDK11A	728642	8.856502703	11.250739	398	7.693681	441	14.674466	667	7.447289	336	499.2783105	0.546139276	1.154672702	0.278147574	0.455698081	0.745949236	9.063480902	8.446094	291	16.927891	543	12.838152	577	16.744328	868	8.91793277	8.72308639	9.14275221	8.69725284	8.63128972	9.17561292	8.96521706	9.1688358	NM_001313896,NM_001313982,NM_024011,NM_033529,NR_132739,NR_132740	1.001574198	0.206652886	1.001574198
ENSG00000008130	3.59846078825597	O95544	NAD kinase	NADK	65220	9.43853854	17.703042	639	13.226989	762	15.488052	765	11.253365	575	849.3410153	0.002293217	1.448347253	0.16016167	8.47868E-4	3.33667563	9.972698217	28.478683	991	19.409022	713	25.107853	1292	21.713294	1180	9.63882844	9.50401889	9.57634551	9.47006332	9.98508581	9.72149131	9.97570778	9.74429733	NM_001198993,NM_001198994,NM_001198995,NM_023018	7.083437315	0.075409671	7.083437315
ENSG00000008256	NaN		cytohesin 3	CYTH3	9265	11.14795391	38.234707	1905	32.336571	2607	37.843704	2434	32.475571	2052	1911.355385	0.036171244	-1.460783433	0.232814563	0.018854133	-2.348402536	10.60133718	35.140053	1696	21.081665	957	34.965851	2222	20.915556	1535	11.04612219	11.02363204	11.03740241	11.02359916	10.90996572	10.46235847	10.90505108	10.45845079	NM_004227	49.39931631	0.011065269	-49.39931631
ENSG00000008300	NaN		cadherin EGF LAG seven-pass G-type receptor 3	CELSR3	1951	9.05784299	3.711815	496	2.496647	539	3.860208	665	2.396695	406	316.6047773	4.58E-9	-5.319864887	0.389360747	5.9E-10	-6.193201607	6.647667093	1.001585	130	0.352672	43	0.947362	162	0.380414	75	8.72287629	8.48294801	8.76031362	8.44175957	7.53366468	6.83946784	7.49058798	6.87149559	NM_001407	14.80329815	0.16281344	-14.80329815
ENSG00000008311	30.414680855052495	Q9UDR5	aminoadipate-semialdehyde synthase	AASS	10157	9.165968988	11.048493	724	3.260583	346	10.123555	856	3.531707	294	622.5568088	0.640122912	1.168069627	0.380137709	0.555464002	0.58959232	9.389504225	8.441111	536	9.716178	580	8.482611	709	10.355434	999	9.55086023	8.66580871	9.47280468	8.7230044	9.25248713	9.34434305	9.25583437	9.40270218	NM_005763	0.471999969	0.473591635	0.471999969
ENSG00000008382	NaN		MPN domain containing	MPND	84954	4.959656168	0.725996	14	1.67756	51	1.390649	34	1.236099	29	45.58880392	0.006472192	1.911220526	0.311683404	0.002715649	2.99821627	5.908334168	2.85729	52	2.449299	42	3.478282	83	2.834824	76	4.87625994	5.44469978	5.22669621	5.22563787	5.68067262	5.540588	5.83496305	5.62978359	NM_001159846,NM_001300862,NM_032868	4.034465341	0.235143425	4.034465341
ENSG00000008394	19.449559768051316	P10620	microsomal glutathione S-transferase 1	MGST1	4257	12.3363377	445.51356	4600	296.274945	5003	508.274752	6770	302.871159	4082	5097.606076	0.890930183	-1.029346725	0.216292214	0.847014645	-0.192928908	12.29456834	477.805867	4884	337.735993	3269	530.075548	7010	376.497501	5833	12.38362947	12.16667159	12.49828514	12.19651882	12.40126386	12.08684066	12.47586306	12.1698333	NM_001260511,NM_001260512,NM_001267598,NM_020300,NM_145764,NM_145791,NM_145792,NR_048545,NR_048547	0.265437195	0.157360614	-0.265437195
ENSG00000008838	0.7092198338485403	O75448-2	mediator complex subunit 24	MED24	9862	9.646003553	16.368171	698	12.809441	882	18.01501	956	12.364179	644	846.9175203	0.318578323	1.113541966	0.130910568	0.235936192	1.185205535	9.801940147	17.488799	716	21.565163	842	19.545716	1024	17.877283	1117	9.72077189	9.6322838	9.77159503	9.57058579	9.70878253	9.87172437	9.77865808	9.70488532	NM_001079518,NM_001267797,NM_001330211,NM_014815,NR_052017	1.738109503	0.089716208	1.738109503
ENSG00000008869	1.7196913922331434	Q9P2D3	HEAT repeat containing 5B	HEATR5B	54497	8.989857369	6.055285	460	4.16112	511	6.553812	643	4.125983	397	414.3201505	3.07773E-4	-1.585013816	0.169850798	9.14E-5	-3.912230158	8.322952088	3.646869	269	3.356261	233	4.194153	406	3.99437	447	8.92942087	8.72921154	8.99830587	8.71808957	8.4498064	8.36185969	8.55757975	8.49538086	NM_019024	4.710372865	0.14158227	-4.710372865
ENSG00000008952	67.1284377960922	Q99442	SEC62 homolog,preprotein translocation factor	SEC62	7095	11.56930069	34.983574	2552	29.631363	3498	35.914951	3383	28.499693	2636	2491.871794	5.72E-12	-1.562849262	0.089206929	5.15E-13	-7.221172639	10.92548966	25.298717	1788	23.22467	1544	24.936096	2320	22.698601	2439	11.45745375	11.4362502	11.48148038	11.39779024	11.11710786	11.01941208	11.10430135	11.00315179	NM_003262	18.13997196	0.035491291	-18.13997196
ENSG00000009844	180.08162526107589	Q9NP79	vesicle trafficking 1	VTA1	51534	9.743133757	15.961709	596	18.851481	1140	16.269299	785	19.096655	904	853.6974064	0.973116868	-1.007847864	0.215841836	0.958328964	-0.052250664	9.732006761	16.056024	582	25.3027	863	16.726822	799	24.179558	1333	9.58925226	9.85062142	9.60594515	9.85698599	9.53794753	9.89304236	9.57094162	9.85648461	NM_001286371,NM_001286372,NM_016485	0.075131782	0.148099721	-0.075131782
ENSG00000009950	NaN		MLX interacting protein like	MLXIPL	51085	4.683688312	0.939964	35	0.097131	6	1.100973	52	0.126913	6	149.0457005	0.01595858	10.60616854	1.272573518	0.007425809	2.67711973	8.089538118	13.221997	453	0.35695	13	13.362242	597	0.51114	28	5.59375919	4.53925135	5.69747779	4.63683867	7.93340923	4.98054355	7.93633509	5.11351913	NM_032951,NM_032952,NM_032953,NM_032954,NR_134541	5.552846855	0.613352015	5.552846855
ENSG00000010072	NaN		SprT-like N-terminal domain	SPRTN	83932	8.879664677	7.508909	320	8.786506	666	5.888331	392	9.88625	508	393.3022274	0.091279374	-1.492698689	0.300430112	0.054398222	-1.92365197	8.30185223	4.827405	193	9.074211	351	4.393204	247	9.035581	540	8.57998152	8.92293572	8.53637735	8.89451532	8.14527062	8.6483822	8.12256792	8.60907668	NM_001010984,NM_001261462,NM_032018	2.839369443	0.20350027	-2.839369443
ENSG00000010165	16.171000144839283	Q8N6R0	methyltransferase like 13	METTL13	51603	8.805652953	8.760991	306	8.865722	539	10.058826	494	9.32621	450	511.0845439	0.101623017	1.283897585	0.192937206	0.061672957	1.868639713	9.166658432	11.341175	399	18.02477	574	11.819286	549	16.709585	896	8.72388127	8.90783741	8.90545349	8.95710169	8.90700223	9.24354604	8.94304656	9.21564211	NM_001007239,NM_014955,NM_015935	3.518862117	0.102591539	3.518862117
ENSG00000010219	NaN		dual specificity tyrosine phosphorylation regulated kinase 4	DYRK4	8798	7.992706575	20.071565	218	17.335656	303	17.156951	240	17.856689	246	202.4342654	9.59E-5	-1.692318766	0.180334489	2.57E-5	-4.208852923	7.230351477	13.752594	146	8.403293	94	14.292585	198	12.158763	194	7.86331155	7.85529387	7.72818451	7.88169142	7.4975584	7.18553385	7.52025545	7.36756685	NM_001282285,NM_001282286,NM_003845,NR_104115	10.86500305	0.070166119	-10.86500305
ENSG00000010292	160.1311890437986	Q15021	non-SMC condensin I complex subunit D2	NCAPD2	9918	10.2378516	21.005863	1126	14.006498	1215	20.549053	1422	14.63769	995	2006.575326	1.72788E-4	2.323625304	0.299494707	4.88E-5	4.061432189	11.45410068	31.219225	1621	66.080475	3227	30.175043	2063	62.514996	4936	10.58521487	10.37692482	10.56763939	10.40769205	10.85689236	11.50708409	10.82709833	11.45775442	NM_014865	11.33707124	0.107280712	11.33707124
ENSG00000010318	NaN		PHD finger protein 7	PHF7	51533	4.794906999	1.269669	33	0.539608	22	1.500887	51	0.116976	4	62.75099869	0.004301847	3.520531216	0.579008969	0.00171248	3.136036283	6.610914822	3.064684	73	4.876985	110	2.244856	71	4.149804	151	5.49831673	5.04134745	5.62450075	4.54472762	6.07206897	6.45127635	5.82892761	6.31400354	NM_001278221,NM_001321126,NM_001321127,NM_016483	3.702615999	0.490466152	3.702615999
ENSG00000010361	NaN		fuzzy planar cell polarity protein	FUZ	80199	6.292269489	4.391141	86	1.636852	52	4.825377	122	1.840186	46	51.77639946	0.007073664	-3.11674151	0.552558392	0.002996646	-2.968081802	4.654242565	2.15339	41	0.329569	6	1.204072	31	0.837528	25	6.13007599	5.45302229	6.21762202	5.53895734	5.49796305	4.51883587	5.11763112	4.88732342	NM_001171937,NM_025129,NR_033269	4.151595337	0.394553609	-4.151595337
ENSG00000010438	NaN		protease,serine 3	PRSS3	5646	3.575537948	0.60519	8	0.753555	16	0.356826	6	1.008869	17	80.21094021	4.1E-21	12.49940393	0.373408124	1.7E-22	9.758189932	7.214319278	12.272681	152	7.59976	89	12.659076	207	9.147078	173	4.74805907	4.86915797	4.55323937	5.02935468	6.74622649	6.28001727	6.78131699	6.45361821	NM_001197097,NM_001197098,NM_002771,NM_007343	18.12043725	0.200810901	18.12043725
ENSG00000010704	19.81427523687228	Q30201-2	hemochromatosis	HFE	3077	6.952461138	5.139277	128	2.503951	101	5.708017	183	2.519219	75	118.9992719	0.821666281	-1.084416222	0.383860607	0.760681419	-0.304586086	6.834756624	5.271366	120	2.913648	62	6.111771	188	2.883318	104	7.08125407	6.62228499	7.16952357	6.58024664	6.99440792	6.50715483	7.14095581	6.53293844	NM_000410,NM_001300749,NM_139003,NM_139004,NM_139006,NM_139007,NM_139008,NM_139009,NM_139010,NM_139011	0.38563376	0.305223573	-0.38563376
ENSG00000010818	NaN		human immunodeficiency virus type I enhancer binding protein 2	HIVEP2	3097	9.946698592	7.275678	789	6.442947	1131	7.864299	1102	6.55037	901	861.3469902	0.292125722	-1.341380747	0.339965924	0.212633478	-1.246356679	9.523240555	8.732621	918	3.632672	359	8.286101	1146	3.677685	588	9.81197596	9.83024142	9.88138937	9.84069259	9.91017277	9.1652525	9.86263401	9.17645358	NM_006734	14.41324506	0.029379785	-14.41324506
ENSG00000011007	5.030214326345993	Q14241	elongin A	ELOA	6924	10.39430784	18.323168	1010	19.517517	1741	17.949413	1278	19.130463	1338	1361.118763	0.915298182	1.022692186	0.211592921	0.878404738	0.152991804	10.42666521	17.973396	960	27.473619	1380	16.989096	1195	27.991714	2273	10.31233031	10.48705419	10.29596111	10.46639874	10.23782192	10.56952015	10.19183856	10.58865702	NM_003198	0.322867306	0.100218788	0.322867306
ENSG00000011132	NaN		amyloid beta precursor protein binding family A member 3	APBA3	9546	6.817983706	4.413141	107	3.133181	123	4.620971	144	2.403663	74	142.6274911	0.024994669	1.52723709	0.244200471	0.012358756	2.501731642	7.429840186	7.660943	179	5.307107	117	7.339684	226	5.393639	192	7.05817754	6.90257963	7.09148143	6.70733718	7.45259488	7.12003764	7.41653672	7.13482601	NM_004886	3.485531332	0.17554181	3.485531332
ENSG00000011143	NaN		Meckel syndrome,type 1	MKS1	54903	6.787002393	4.920807	132	2.44566	106	4.36166	151	1.316189	45	113.6113398	0.864927887	1.059420622	0.353481092	0.813753279	0.235586849	6.867792757	3.452321	90	3.865936	95	4.377126	141	4.212858	168	7.08497459	6.63441918	6.98425837	6.20612117	6.7397347	6.80427958	6.87799174	6.87962452	NM_001165927,NM_001321268,NM_001321269,NM_001330397,NM_017777	0.203204598	0.397581377	0.203204598
ENSG00000011201	2.4499972617434245	P23352	anosmin 1	ANOS1	3730	4.701594232	0.041497	3	0.465645	54	0.053914	5	0.501993	45	71.65139491	0.007066098	4.49477453	0.730426495	0.002992868	2.968469468	6.873837494	1.525396	105	1.3182	85	1.931286	174	1.192409	124	4.55521342	5.63796065	4.57068178	5.68024038	6.42013097	6.25892069	6.63143484	6.1780121	NM_000216	3.430953815	0.633131012	3.430953815
ENSG00000011243	29.254859214696214	Q9ULX6	A-kinase anchoring protein 8 like	AKAP8L	26993	9.411201468	27.361939	676	15.651346	620	29.715607	944	14.348618	445	681.5090364	0.99292219	1.001973817	0.231367328	0.990189745	0.012295641	9.413975151	26.298777	623	24.73727	552	26.16147	818	23.201875	840	9.56091991	9.20153112	9.6306625	9.12766324	9.45586172	9.37659223	9.45287994	9.32840449	NM_001291478,NM_014371,NR_111971	0.010990062	0.252381017	0.010990062
ENSG00000011258	NaN		mbt domain containing 1	MBTD1	54799	8.210315572	5.411824	325	2.332254	227	5.410333	420	2.419711	185	246.7719642	0.090879645	-1.500990011	0.304180808	0.05407887	-1.92620429	7.624736799	3.377122	197	2.87865	158	3.166884	243	2.390568	212	8.32288264	7.72984771	8.32481564	7.75793262	7.85778128	7.70273462	7.80380101	7.55982233	NM_017643	1.747805144	0.335036646	-1.747805144
ENSG00000011260	37.90405393746647	Q9Y5J1	UTP18,small subunit processome component	UTP18	51096	8.751910915	14.109101	297	17.642912	600	12.268512	333	18.378	490	761.0847614	2.59E-7	2.530441908	0.24452588	4.31E-8	5.477495286	10.09151461	37.928066	772	56.046776	1073	38.81794	1040	55.186321	1708	8.90883931	9.18964467	8.80582282	9.21957473	9.65643642	9.98083889	9.67622783	9.96982168	NM_016001	6.527367712	0.205228777	6.527367712
ENSG00000011275	NaN		ring finger protein 216	RNF216	54476	9.833079263	11.056439	722	10.935024	1155	11.097949	935	9.979738	826	827.1866034	0.002652795	-1.229565615	0.090599301	9.98851E-4	-3.290850175	9.535768308	10.420915	659	10.247034	594	10.335381	860	10.296463	990	9.73512882	9.84777815	9.7382022	9.76491657	9.62427839	9.56132047	9.61618139	9.5889609	NM_207111,NM_207116	5.654676348	0.052577891	-5.654676348
ENSG00000011405	1.7286481425207034	O00443	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	PIK3C2A	5286	10.28516326	14.712596	1396	6.945228	1066	11.092175	1359	8.432733	1015	1385.265673	0.345188849	1.22088898	0.255699607	0.260141916	1.126055765	10.57245206	17.314929	1591	10.215056	882	14.209421	1717	16.22799	2255	10.59446382	10.08282488	10.35090581	10.23686825	10.67555582	10.19400207	10.49944477	10.58628679	NM_001321378,NM_001321380,NM_002645	1.332782566	0.215555641	1.332782566
ENSG00000011451	NaN		widely interspaced zinc finger motifs	WIZ	58525	9.833862529	18.708169	875	13.368751	1014	15.291672	923	13.124339	780	867.360597	0.331474491	-1.109131368	0.129303188	0.247821115	-1.1556579	9.683180983	16.527041	751	15.213376	650	14.041043	840	17.52322	1210	9.92908693	9.76403984	9.75575531	9.74453058	9.76352011	9.66549615	9.6264151	9.7871219	NM_001330395,NM_021241	1.721646885	0.087521749	-1.721646885
ENSG00000011454	27.77627522677353	Q9Y3P9	RAB GTPase activating protein 1	RABGAP1	23637	9.88241085	16.097382	898	10.315949	931	16.579336	1194	9.930775	702	824.398936	0.025731283	-1.3385321	0.168949622	0.012781294	-2.48980573	9.461376705	11.319555	612	11.220278	570	11.874883	845	11.190844	919	9.91831383	9.65480161	9.94520596	9.61856629	9.55435068	9.51866309	9.59322023	9.51889585	NM_012197	2.457082859	0.17135529	-2.457082859
ENSG00000011465	NaN		decorin	DCN	1634	12.30210844	113.4703	5267	52.495127	3925	122.185412	7276	56.475569	3317	2539.094985	2.55E-26	-180.231497	0.685384818	7.96E-28	-10.9335765	4.80978856	0.871312	41	0.085348	4	0.979701	61	0.10586	8	11.63575574	10.97007892	11.70941049	11.04300177	7.8840359	7.53609082	7.91739463	7.52682408	NM_001920,NM_133503,NM_133504,NM_133505,NM_133506,NM_133507	19.36695462	0.386861023	-19.36695462
ENSG00000012211	NaN		prickle planar cell polarity protein 3	PRICKLE3	4007	7.449079199	4.736497	150	4.225598	216	3.787791	154	4.274229	171	236.4317218	7.11E-5	1.705704768	0.179901958	1.85E-5	4.282154394	8.219758333	9.351808	286	7.967811	229	9.737148	388	7.185894	329	7.65004987	7.66948221	7.47413694	7.67441998	8.15554444	7.98707146	8.18183417	7.89045242	NM_001307979,NM_006150	8.041650474	0.09583594	8.041650474
ENSG00000012963	40.41184858836539	Q8N806	ubiquitin protein ligase E3 component n-recognin 7 (putative)	UBR7	55148	9.436704298	13.319073	549	9.643377	643	13.925376	717	15.429464	806	811.3860868	0.312896092	1.342016084	0.354201445	0.230841593	1.198193763	9.860738838	12.018117	480	28.975116	1077	11.89207	625	29.381506	1783	9.46464208	9.3172656	9.4744852	9.70540255	9.32334641	10.04281463	9.31362248	10.06789791	NM_175748,NR_038150	2.644739929	0.160331281	2.644739929
ENSG00000013016	670.2613279069067	Q9NZN3	EH domain containing 3	EHD3	30845	5.419959293	0.770404	34	0.82071	58	0.834201	47	0.589587	33	37.26249159	0.158005731	-1.344621473	0.26225274	0.103320785	-1.628963316	4.986980138	0.68155	29	0.458007	19	0.755093	42	0.69237	45	5.27661452	5.4197452	5.32662817	5.18749323	5.14161436	4.90036229	5.20489687	5.13386246	NM_014600	4.463847895	0.096996843	-4.463847895
ENSG00000013288	NaN		mannosidase alpha class 2B member 2	MAN2B2	23324	10.27666091	23.27364	1087	18.716995	1414	21.986633	1326	18.308231	1084	1051.269759	0.012270893	-1.439365477	0.189431744	0.005541725	-2.773732374	9.751675106	20.717205	937	13.772246	586	18.550791	1105	13.406808	922	10.21934581	10.1523227	10.16986214	10.12923425	10.05526374	9.69054208	9.96080799	9.6712757	NM_001292038,NM_015274	13.72691431	0.038244998	-13.72691431
ENSG00000013306	NaN		solute carrier family 25 member 39	SLC25A39	51629	9.647531292	32.352779	581	38.268373	1110	29.858941	692	35.912934	823	1155.20686	2.11E-7	1.879902178	0.165072697	3.45E-8	5.51670632	10.55877772	72.735268	1266	82.5287	1351	68.857219	1575	79.553654	2100	9.7389133	9.98706355	9.67667684	9.93775425	10.35863332	10.44189732	10.3077202	10.40960121	NM_001143780,NM_001321240,NM_001321241,NM_016016	6.053464326	0.150533047	6.053464326
ENSG00000013364	665.740582455979	Q14764	major vault protein	MVP	9961	10.97985968	52.28185	1700	47.442879	2378	51.224365	2158	43.099438	1783	1929.945123	0.714409297	-1.097523175	0.283942684	0.636347577	-0.472811629	10.84571123	68.273678	2152	33.990555	1011	65.918609	2738	34.940411	1666	10.95403138	10.95091465	10.93983188	10.90896183	11.12675349	10.5141121	11.09559803	10.53147628	NM_001293204,NM_001293205,NM_005115,NM_017458	6.520959499	0.020571888	-6.520959499
ENSG00000013374	NaN		negative regulator of ubiquitin like proteins 1	NUB1	51667	10.19923851	29.461851	1034	23.195417	1329	28.919196	1308	21.988104	988	1549.153546	0.001172632	1.635203416	0.200564297	4.04133E-4	3.537369947	10.90888845	61.682949	2096	40.856415	1304	55.97283	2505	38.783492	2003	10.39582928	10.32331725	10.37932975	10.27720752	10.97889568	10.58157832	10.89004997	10.54053965	NM_001243351,NM_016118	13.08535572	0.054232377	13.08535572
ENSG00000013392	NaN		RWD domain containing 2A	RWDD2A	112611	7.577118884	4.416471	190	2.367624	167	4.461553	247	2.6503	145	133.7321242	0.004716363	-2.49822724	0.425309974	0.001897997	-3.105745906	6.257487373	2.581968	108	0.708141	29	2.087156	114	0.941471	61	7.44670353	7.0410536	7.45477135	7.12303814	6.92856867	6.0507114	6.75277229	6.19364262	NM_001322335,NM_001322336,NM_001322337,NM_001322339,NM_033411	6.123448219	0.215504641	-6.123448219
ENSG00000013561	5.434117692883278	Q9UBS8	ring finger protein 14	RNF14	9604	9.849992612	13.826315	637	15.713682	1169	17.137199	1017	14.989076	878	854.7578714	0.210018528	-1.174950639	0.159238787	0.144097698	-1.460700332	9.619559728	14.981143	653	18.04923	802	14.664052	842	13.916587	925	9.64726766	9.87549611	9.82794054	9.8349229	9.63498105	9.83279673	9.61702943	9.55221769	NM_001201365,NM_004290,NM_183398,NM_183399,NM_183400,NM_183401	2.267755031	0.101612776	-2.267755031
ENSG00000013619	NaN		mastermind like domain containing 1	MAMLD1	10046	8.443755592	4.909893	248	5.303624	441	5.479558	359	5.275757	344	624.1899483	3.23E-14	2.583630815	0.17283461	2.32E-15	7.923181218	9.814076034	14.315523	710	18.026348	836	12.536669	822	19.015882	1417	8.64300763	8.82154194	8.72816219	8.8148695	9.4748954	9.64854997	9.36010582	9.6956172	NM_001177465,NM_001177466,NM_005491	16.28712643	0.084135188	16.28712643
